,GEOID,county state,name,state,individual income,POPULATION SIZE,white,african american,age,age under 5,age 85 plus,age 18 plus,age 65 plus,travel time,household size,family size,one unit structure,two unit structure,mobile and other,individual income 25 plus,hs grad,college grad,total households,spanish speaking,indo european language,api language,non euro api,limited english,poverty,poverty 18,poverty 65,household income mean,per capita income,household income median,veterans,unemployment 20 64,uninsured,uninsured 6,uninsured 19,uninsured 65,computers,smartphones,broadband
1806,35015,"Eddy County, New Mexico",Eddy County, New Mexico,38849,61114,64.9,1.5,35.9,7,1.1,74,14.6,19.9,2.59,3.17,8.5,15.8,74.7,54510,84.3,19.8,23245,30.6,0.6,0.4,0.5,4.7,12.4,13.2,14.4,98075,37698,79605,6.7,4.4,9.2,9.1,6,0.2,71.5,87.1,85.3
1807,35017,"Grant County, New Mexico",Grant County, New Mexico,27042,27856,67.1,0.7,49,4.2,3.2,82,29.5,NA,2.44,3.44,10.2,26.1,73.2,31010,89.7,28.8,11069,27.6,0.8,0.9,1.4,1.6,NA,NA,NA,68708,30395,45921,11.1,8.5,5.1,0,1.8,0.5,72.2,84.2,84.7
1808,35019,"Guadalupe County, New Mexico",Guadalupe County, New Mexico,23694,4379,43,1.7,41.6,3.4,4.1,78.6,20.6,NA,2.67,3.52,12.3,28.8,78.4,30619,83.2,15.5,1451,60.5,0,0,1.5,10,NA,NA,NA,90895,30367,40149,7.3,5.5,6.5,0,5.8,0,55.7,72,77.1
1809,35021,"Harding County, New Mexico",Harding County, New Mexico,31705,748,50.5,1.7,43.1,2.7,4.3,76.9,27.8,NA,2.65,3.99,0,27.3,78.4,41761,88.8,30.3,282,29.1,0.4,0,0,2.8,NA,NA,NA,132673,55520,41250,18.2,3.3,5.9,0,0,0,65.2,64.5,66
1810,35023,"Hidalgo County, New Mexico",Hidalgo County, New Mexico,28523,4097,63.6,0,42.3,5.6,1.9,78.5,22.4,NA,2.67,3.29,5,38.8,75.3,33225,84.9,17.8,1501,50.3,1.1,1.1,0,6.9,NA,NA,NA,63299,25587,49076,6.5,3.9,9.1,0,2.3,0,57.4,87.4,79.2
1811,35025,"Lea County, New Mexico",Lea County, New Mexico,33433,73154,52.3,4,32.5,8,1.3,70.2,11.2,NA,2.89,3.49,10.6,17.9,69.5,47889,75.6,15.3,24568,48.2,1,0.7,0.1,11,18.7,23.5,18.2,92292,31554,68750,3.7,6.2,14.3,4.8,8.1,6.9,65,88.9,84.4
1812,35027,"Lincoln County, New Mexico",Lincoln County, New Mexico,28920,20227,73.2,0.8,52.7,4.1,2,83,30.5,NA,2.14,2.7,6.8,31.5,79.5,33574,91.8,28.8,9376,22.2,0.3,0.7,1.5,2.9,NA,NA,NA,75134,36086,51643,9.9,6.4,11.4,0,3.8,0.4,72.9,86.5,83.1
1813,35028,"Los Alamos County, New Mexico",Los Alamos County, New Mexico,83011,19374,76.3,1.2,41.1,4.5,2.5,78.6,18.2,NA,2.35,2.99,23,6,74.5,96611,98.3,68.2,8211,10.9,5.3,6.9,0.5,3,NA,NA,NA,167396,72684,143188,7.7,1.9,3.4,1.2,4.3,0.4,93.6,95.4,94.6
1814,35029,"Luna County, New Mexico",Luna County, New Mexico,22013,25420,54.9,1.9,36.6,7.6,2.8,74.1,20.7,18.5,2.74,3.66,9.7,29.6,69.2,30465,75.9,14.7,9082,56.6,0.1,1,1.1,13.1,26.1,39.9,15.1,53645,21871,37917,7.5,5.8,8.9,0.8,4,0.3,54.8,82,79.3
1815,35031,"McKinley County, New Mexico",McKinley County, New Mexico,23465,71172,9.8,0.5,34.1,5.9,1.3,72.4,13.2,NA,3.33,4.02,10.7,24.9,68.8,34620,80.9,12.5,21088,7.1,0.6,1,62.5,10.7,35.7,46.7,24.4,60554,19580,44496,4.8,9.6,19.4,10.1,10.3,3.3,52.7,71.7,57.8
1816,35033,"Mora County, New Mexico",Mora County, New Mexico,28028,4176,52.3,0,58.5,2.6,3.5,86.2,32.7,NA,2.09,2.65,2.5,33.4,89.2,39000,93.8,25.4,1991,61.8,2.3,0,0.2,5.7,NA,NA,NA,66998,34616,50178,8.1,6.5,2,0,5.8,0,49.4,74.5,58.2
1817,35035,"Otero County, New Mexico",Otero County, New Mexico,29734,68235,60,3.6,36.3,6.1,2,77.9,17.2,22.7,2.66,3.41,8.8,27.4,65,38884,87.3,21.6,24285,22.3,0.9,1.3,2.7,5.5,20,28.6,13.5,71241,28186,52717,14.9,8.2,9,2.4,4.1,0.8,72.6,88.6,88
1818,35037,"Quay County, New Mexico",Quay County, New Mexico,27317,8616,65.1,1.6,48.1,3.5,2.7,79.3,25.8,NA,2.08,2.8,7.9,17.9,72.7,37619,87.7,20.4,4102,29.4,0,0,0.1,1.5,NA,NA,NA,55437,27087,43698,9.8,3.5,9.9,18.6,9.2,0,64.3,77.3,70.3
1819,35039,"Rio Arriba County, New Mexico",Rio Arriba County, New Mexico,32568,40165,27.9,0.7,42.4,5,2.1,77.4,21.2,28.8,2.65,3.38,3.9,39.6,78.1,41875,86.4,18.8,14980,56.5,0.3,0.6,7.4,4,20.1,29.2,16.3,74876,30548,53901,6.6,5.3,9.2,8.2,5,0.2,62.1,73.4,71.3
1820,35041,"Roosevelt County, New Mexico",Roosevelt County, New Mexico,28451,19002,70.2,1,32,6.2,1.9,74.6,14.7,NA,2.48,3.16,9.6,18.5,62,35775,85.9,21.3,7211,25.4,0.3,1.7,0.7,3.2,NA,NA,NA,69451,26105,52445,7.7,3.7,10.4,0,3.1,0.1,71.9,81.5,85.7
1821,35043,"Sandoval County, New Mexico",Sandoval County, New Mexico,39691,151538,56.1,2.2,41.1,4.9,1.9,77.8,19.6,30.2,2.7,3.18,5.5,6.7,83.6,49502,92.6,33.4,55741,21,1.7,1.6,6.8,2.4,10,12,7.8,105092,39698,84053,10.3,5.1,5.8,1.9,4.1,0.6,82.9,89.1,88.9
1822,35045,"San Juan County, New Mexico",San Juan County, New Mexico,27839,121178,42.6,0.7,38,5.8,1.8,74.6,16.3,23.8,2.91,3.51,11.2,31.9,70.2,37343,86.4,16.6,41053,11.7,0.8,0.7,26.7,9.5,23.2,30.5,15.7,74068,26583,53020,6.4,7.7,12.5,7.7,8.3,1.5,65.5,85.6,69.2
1823,35047,"San Miguel County, New Mexico",San Miguel County, New Mexico,26933,27036,50.4,1.6,46.8,4.2,3,83.1,24.4,NA,2.16,2.82,11.8,31.2,73.3,35151,85.7,26.2,11924,57.9,1.7,0.3,1.1,5.2,NA,NA,NA,62393,28140,47400,7.2,5.5,7.6,1.5,4.2,0,66.2,79.6,75.1
1824,35049,"Santa Fe County, New Mexico",Santa Fe County, New Mexico,40148,155175,61.9,1,48.5,3.8,2.4,83.5,27.3,NA,2.2,2.86,16,13.6,70.6,44250,91.4,44.2,69348,27.6,3.1,1.1,1.4,2.6,12.5,18.9,9.1,105593,48908,74689,7,5.5,9.4,5.8,7,0.5,82.4,87.9,88.1
1825,35051,"Sierra County, New Mexico",Sierra County, New Mexico,23445,11511,73.6,0.2,57.3,3.6,5.7,84.4,36.9,NA,2.08,2.88,10.3,39.6,70.2,25239,90.2,16.3,5419,20.6,1.1,1.4,0.6,1.2,NA,NA,NA,50519,24882,37840,15.1,3,4.1,0,5,0.5,65.2,75.4,81
1826,35053,"Socorro County, New Mexico",Socorro County, New Mexico,22965,16308,52.2,0.2,39.7,4.8,1.4,78.4,20.2,14.8,2.99,3.81,11.9,37.4,73.5,37770,84.7,21,5222,39.3,3.4,1.2,7.7,8.1,NA,NA,NA,68979,25898,47556,8.8,2.7,8.2,9.5,7.5,1.4,60.8,62,59.7
1827,35055,"Taos County, New Mexico",Taos County, New Mexico,29167,34516,60.6,0.3,51.9,3,2,84,29.7,23.6,2.36,3.36,8.7,14.7,78.8,35090,93.4,37.1,14459,34,1.9,0.7,3.5,2.6,14.4,16,13.8,85295,40018,58908,7.6,4.5,8.1,6,3.9,0.2,78.3,83.8,83.9
1828,35057,"Torrance County, New Mexico",Torrance County, New Mexico,23865,15290,62.4,2.4,42.5,4.7,1.6,79.3,22.1,36.6,2.64,3.31,3.2,45.4,81.7,31470,86.5,14.9,5774,24.7,1.4,0.5,2.3,1.5,NA,NA,NA,62661,24922,46250,10.4,12.3,7.7,0,1.6,0.4,68.1,85.6,78.6
1829,35059,"Union County, New Mexico",Union County, New Mexico,29150,4039,69.5,1,40.3,6.8,3.2,78.3,22.6,NA,2.4,3.3,7.8,18.9,68.2,33862,88.9,18.1,1504,25.3,0.7,0,1.9,8,NA,NA,NA,99074,37697,45319,6.7,7.5,11.8,0,0,0.1,64.6,75.7,83.2
1830,35061,"Valencia County, New Mexico",Valencia County, New Mexico,29978,77382,55.8,1.4,39,5.6,1.6,77.1,18.5,28.9,2.83,3.43,4.8,27.6,82.1,38904,85.9,20.8,26782,32.9,0.6,0.2,2,4.1,18.4,26.2,15.2,78008,30066,58333,9.6,6.8,8,2.4,3.9,0.7,73,81.7,80.3
1831,36001,"Albany County, New York",Albany County, New York,44650,315374,70.8,12.3,38.3,4.7,2.4,81.8,17.8,21.3,2.24,2.95,43.1,1.2,56.7,59724,93.2,45.2,132728,4.3,5.9,4,1.6,2.6,12.9,15.7,8.8,107762,46231,83149,5,4.6,3,1.9,1.6,0.2,82.3,87.7,89.4
1832,36003,"Allegany County, New York",Allegany County, New York,29422,47027,93.8,1.7,38.9,5.1,2.4,80.1,19.7,22.6,2.48,3.05,11.4,11.3,80.3,41994,91.6,24.6,17057,1.1,1.6,0.8,0.2,0.5,16.8,22.7,8.8,78176,30016,61233,8.3,6.4,4.9,10.2,6.9,0.5,73.8,81.1,84.8
1833,36005,"Bronx County, New York",Bronx County, New York,28664,1419250,15.8,34.1,35.6,6.7,1.7,75.5,13.9,43.9,2.57,3.29,87.8,0.3,20.3,40575,75.3,22,530067,49.7,5.9,1.5,4.8,17.9,26.9,34.8,27,71165,26956,49036,2.1,10.6,7.3,1.9,2.5,1.8,65.4,88.1,85.3
1834,36007,"Broome County, New York",Broome County, New York,33847,197738,81.4,5.5,39.4,4.9,2.9,80.7,19.9,19.5,2.28,2.94,30.2,3.9,64.6,45753,91,30.6,81781,2.4,4.3,2.4,0.7,1.8,18.9,23.8,9.5,84379,35116,61059,6.3,6.4,3.7,1.9,2,0.4,76.7,84.1,88.4
1835,36009,"Cattaraugus County, New York",Cattaraugus County, New York,32698,76479,89.4,1.5,42.5,5.5,2.4,78,20.3,NA,2.31,2.91,16.2,10.9,74.6,42163,89.2,20.7,31822,1.2,2.6,0.4,0.7,0.4,17.6,24.2,11.6,73744,31173,58248,8.5,4.9,6.3,10.5,7.5,0.5,66.4,79.1,81.5
1836,36011,"Cayuga County, New York",Cayuga County, New York,36826,75464,88.5,3.1,43.7,4.8,2.3,80.5,20.6,NA,2.29,2.84,21.8,9,71.9,47515,88.9,23.9,31334,2.8,2.5,0.4,0.2,0.9,13.8,18.7,10.4,86559,36547,66583,7.2,3.8,4.4,3.8,2.9,0.2,73.2,83,87.1
1837,36013,"Chautauqua County, New York",Chautauqua County, New York,32326,126329,87.3,2.7,42.7,5.3,2.7,79.3,21,NA,2.26,2.89,22.3,5.9,69.1,43001,90,25.1,53602,6.3,3,0.4,0.1,2.1,17,23.1,10.1,74065,31951,56507,7.6,5.2,5.4,6,6.4,0.3,70.4,82.4,85.8
1838,36015,"Chemung County, New York",Chemung County, New York,36089,82805,85.8,5.9,41.9,5.2,2.6,78.8,19.9,19.7,2.27,2.91,22.8,4.5,69.8,46139,90.9,26.9,34916,2.4,2.1,1.3,0.3,1.1,15.8,21.4,10.1,83801,35624,63469,9,6,4.3,4,2.8,0,74.5,84.1,86.9
1839,36017,"Chenango County, New York",Chenango County, New York,35618,46685,93.7,0.6,44.9,5.2,2.7,79.3,21.7,22.6,2.32,2.83,16.2,18.4,76.3,45603,88.7,19.2,19800,2.1,1.9,0.4,0.1,0.2,12.2,15.2,9.5,78012,32986,62093,7.7,6.3,3.4,2.6,2.3,0.2,74.3,79.9,87.7
1840,36019,"Clinton County, New York",Clinton County, New York,39080,78961,90,3.1,41.5,4.5,1.9,81.8,18.3,NA,2.19,2.73,24.2,13.1,68.9,52040,88.2,26.8,33276,1.8,3.2,0.6,0.5,0.4,13.8,16.1,7.9,89583,37388,69208,7.6,3.6,2.9,2.5,1.5,0,78.7,83.6,86.7
1841,36021,"Columbia County, New York",Columbia County, New York,42153,61245,84.8,3.2,49.5,3.9,3,83.7,25.4,26.4,2.27,2.74,16.9,8.4,75.4,51411,91.5,38.1,26098,4.2,5,1.2,0.5,1,11.4,16.5,9.1,122423,53325,83619,6.6,5.4,3.8,1.7,3.8,0.2,80.7,84.8,88.3
1842,36023,"Cortland County, New York",Cortland County, New York,34227,46401,90.5,2.1,36.5,4.7,1.8,81.3,16.7,NA,2.28,2.84,26,6.9,66.4,47635,90.9,28.3,18768,1.6,3.9,0.7,0.9,0.3,12.8,11.7,9.8,82947,33818,67527,6.6,5.5,3.4,2.5,2.4,0.1,80.1,85.9,87.1
1843,36025,"Delaware County, New York",Delaware County, New York,33577,44551,90.7,1.6,48.8,4.1,2.9,83.8,25.7,25.5,2.24,2.8,13.3,12.6,76.7,43075,90.4,26.7,18947,3.3,4.5,0.9,0.3,1.1,14.9,17.9,9.8,81142,35996,60226,6.4,6.8,4.6,5.8,2.4,0,71.2,77.9,85.7
1844,36027,"Dutchess County, New York",Dutchess County, New York,46741,297144,70.8,9.9,42.6,4.6,2.3,81.4,18.6,31.4,2.43,3.03,28.1,3,68.8,60097,91.8,39.7,115184,10,5.1,2.3,1.4,2.5,8.3,8.1,7.4,130755,51784,97273,4.8,4.6,4.2,0.8,2.1,0.3,84.5,89,92.6
1845,36029,"Erie County, New York",Erie County, New York,40449,950044,74.6,12.7,40.3,5.3,2.4,79.7,18.8,21.3,2.26,2.96,34.6,1.4,65.5,51943,92.4,36.9,408711,4.2,4.3,1.7,1.6,2.2,14,19.6,10.3,95092,41560,71175,6,4.6,2.8,1.5,1.4,0.3,77.1,86.3,89
1846,36031,"Essex County, New York",Essex County, New York,38471,37077,92.9,2.5,49.5,3.8,3.4,84.1,25.7,NA,2.18,2.67,14.6,7.5,78.1,45575,91.5,31.3,16039,1.2,4.9,0.5,0.2,0.5,NA,NA,NA,92245,40807,70215,8.3,5,4.7,2.3,1.8,0.1,78.7,80.9,89.4
1847,36033,"Franklin County, New York",Franklin County, New York,35250,47066,84.3,3.4,41.8,4.9,1.7,79.7,18.9,NA,2.24,2.73,19.5,12.4,71.2,46856,87.3,23.8,19234,0.7,3,0.6,2.6,0.6,16.5,23.2,12.5,78937,31801,63747,7.3,4.6,6.6,10.5,9.1,0.1,73.6,79,84.7
1848,36035,"Fulton County, New York",Fulton County, New York,35251,52787,89.9,1.5,44.1,4.7,2.5,79.9,20.4,NA,2.27,2.75,25.1,8.7,69.2,45999,88.5,21.2,22607,1.8,1.9,0.7,0,0.4,14.5,19.2,9.2,80448,34843,62615,8.3,3,3.6,1.5,2.4,0,67.5,81.6,86.6
1849,36037,"Genesee County, New York",Genesee County, New York,38018,57943,89.7,1.8,42.4,5.2,2.6,79.6,19.6,NA,2.29,2.82,22.9,5.5,74.2,49481,92.5,23.6,24769,2.4,1,0.6,0.1,1,10.6,10.2,10.4,86260,36737,72055,7.6,4.1,3.8,3.4,2.7,0.3,76.2,84.4,88.6
1850,36039,"Greene County, New York",Greene County, New York,37269,47554,85.4,4.4,47.4,4.3,3.3,83.7,23.4,28.7,2.46,3.13,16,6.9,77.6,50663,88.8,28.9,18188,3.7,4.7,0.9,0.2,1.3,NA,NA,NA,99219,41292,74011,7.2,3.4,3.5,0.7,3.1,0.2,76.5,83.7,84.6
1851,36041,"Hamilton County, New York",Hamilton County, New York,43225,5102,92,1,57.2,3.1,3.3,86.9,32.8,NA,2.32,2.83,6.2,8.7,82.5,45498,89.3,26.9,2111,0.8,0.9,0,0,0,NA,NA,NA,90814,41820,68950,9.3,6.6,3.8,0,0.7,0,59.2,78.8,87.9
1852,36043,"Herkimer County, New York",Herkimer County, New York,38541,59932,92.7,1,44.6,4.9,2.4,79.4,21.6,25.2,2.31,2.88,18.6,8.9,75.9,47050,91.7,22.6,25426,1.5,3.6,0.4,0.2,0.5,13.3,16.7,8.8,84205,35959,68858,7.6,4.3,4.5,6.1,3.4,0.3,73.2,81.3,87.5
1853,36045,"Jefferson County, New York",Jefferson County, New York,36872,116130,83.3,5,33.2,7.4,1.6,76,14.6,NA,2.38,2.88,29,8.2,54.1,44932,91.3,25.7,46701,4.5,2.6,2,0.8,1.5,13.4,18.3,10.6,84530,34603,64978,12.3,6.3,5.8,4.6,4.1,0.1,79.2,87,89.4
1854,36047,"Kings County, New York",Kings County, New York,41171,2646306,39.3,29,36.3,6.6,1.9,77.5,15,42.1,2.57,3.31,86.1,0.2,29.7,55288,84.2,41.3,1009596,15.7,19.3,8,3.5,14.2,18.9,25.7,21.1,120169,46057,78548,1.6,7.2,5.9,2,2,1.5,78.4,87.8,87.9
1855,36049,"Lewis County, New York",Lewis County, New York,36448,26618,94.3,0.9,42,5.9,2.4,76.9,19.9,NA,2.4,2.88,11.2,11.7,80.4,46298,91.4,19.4,10958,1.7,1.6,0.3,0.1,0.1,NA,NA,NA,79621,32690,68329,8.5,5,4.9,8.1,4.8,0.7,73.4,80.4,84.6
1856,36051,"Livingston County, New York",Livingston County, New York,36412,61588,90.3,1.9,41.4,4.4,2.3,82,19.5,24.7,2.33,2.84,17.4,9,77.1,50321,92.6,30.6,24329,2.8,1.8,1.3,0.3,1,11.6,14.8,6.9,93306,37479,72464,6.9,3.8,3.9,3.6,3.8,0.2,80.1,84.5,87.7
1857,36053,"Madison County, New York",Madison County, New York,35919,67572,91.4,1.6,42.6,4.6,2.1,81.4,19.7,NA,2.42,3,17.2,7.1,78.4,48590,93.3,28,25563,1.4,2.8,0.6,0.3,0.4,9.7,12.7,8.7,96461,39904,73141,7.3,4.3,3.3,2.5,3.4,0.2,80.1,82,87.7
1858,36055,"Monroe County, New York",Monroe County, New York,40554,754068,71.2,14.6,39.5,5.3,2.4,79.4,18.3,19.9,2.3,2.95,28.8,0.9,63.5,52561,91.8,41.2,316506,6.9,4.5,2.2,1,3,13.1,18.7,9.1,100724,43137,74409,5,4.7,3.1,1.6,1.6,0.2,79.5,87.8,89.3
1859,36057,"Montgomery County, New York",Montgomery County, New York,35628,49461,83,3.1,40.1,6.2,2.7,76.9,19,NA,2.51,3.29,30.7,7.4,69.3,45127,88.5,20.5,19234,8.7,3.3,0.8,0.1,2.2,14.7,19.9,13.2,79106,31975,62923,7,4.8,6.5,9.5,9.9,0.1,70.7,79.6,82.4
1860,36059,"Nassau County, New York",Nassau County, New York,56866,1388138,59.4,11.4,41.8,5.3,2.6,78.4,18.2,36,3,3.43,19.5,0.3,81.9,72455,92.1,48.7,456076,13.4,12.2,5.9,1.9,4.7,5.3,5.6,6.4,187735,62743,143408,3.1,4.5,3.9,2,2.3,0.8,87.3,91.4,93.7
1861,36061,"New York County, New York",New York County, New York,61439,1627788,50.4,14,38.9,4.3,2.4,85.9,17.8,31.4,2.01,2.95,97.9,0.1,24.7,83833,89.2,64,775376,17.6,9.6,8.1,1.9,8.3,15.8,19.5,18.1,192391,94922,104553,1.9,6.7,4.3,1.4,1.8,1.1,83.8,91.1,91.1
1862,36063,"Niagara County, New York",Niagara County, New York,38621,211341,83.9,6.6,43.2,5.1,2.5,80,20.2,22.3,2.26,2.87,24.1,3.4,70.9,48588,92,27.2,91493,2.2,2.8,0.7,0.5,0.9,13,18.3,10.7,87095,37898,67809,7.7,5.5,2.5,1.7,1.7,0.2,75.4,84.2,88.6
1863,36065,"Oneida County, New York",Oneida County, New York,37831,229645,81.5,5.6,40.8,5.5,2.6,78.4,19.4,20.4,2.31,2.94,28,5.3,67.8,49160,88.9,27.8,94361,4.1,5.4,3.2,1,2.5,14.6,20.3,9.9,89145,36865,68819,7.3,4.3,3.3,2.5,1.9,0.1,74.4,84.4,87.8
1864,36067,"Onondaga County, New York",Onondaga County, New York,40841,471611,75.9,10.8,39.5,5.5,2.4,78.9,18.2,NA,2.31,2.98,30,1.2,65.7,52904,91.7,38.1,194963,4.2,4.4,2.1,1.7,2.3,13.9,21.2,10,99134,41538,74740,6,4.8,3.3,1.2,2,0.3,78.8,87.1,89.5
1865,36069,"Ontario County, New York",Ontario County, New York,41876,112405,89.5,2.3,43.9,4.6,2.6,80.5,21.5,NA,2.27,2.81,20,7.3,72.8,53257,93.3,37.2,47684,3.9,3.5,0.7,0.3,1.2,9.2,11.1,7.6,104658,44500,79814,7.1,3.7,3.2,2.3,1.8,0.1,81.8,86.8,90.3
1866,36071,"Orange County, New York",Orange County, New York,43643,403840,64.3,11.4,36.9,6.7,1.7,74.3,14.3,34.2,2.86,3.45,28.4,1.9,68.4,58075,89.7,32.2,137311,16.6,10.9,2.1,0.9,4.7,13,19.2,10.1,121539,42019,96497,5.6,5,4.8,1.7,1.7,0.7,79,86,88.6
1867,36073,"Orleans County, New York",Orleans County, New York,35555,39686,87.5,4.6,43.6,4.7,1.8,80.9,19,NA,2.31,2.86,14.3,10.2,77.4,44751,86.7,17.5,16208,2.5,2.1,0.6,0.1,0.8,NA,NA,NA,82918,34352,63838,8.1,5,5.7,6.1,5.6,0.1,72.3,81.7,87
1868,36075,"Oswego County, New York",Oswego County, New York,35914,117945,92.8,1.1,40.6,5.3,1.9,79.3,17.4,25.2,2.4,2.88,16.3,12.5,73.9,45726,90,21.9,47132,1.9,2,0.7,0.1,0.1,16.5,25.7,7.8,88158,35222,68461,8.3,5.8,4.4,6.1,3.4,0.3,77.1,84.9,89.7
1869,36077,"Otsego County, New York",Otsego County, New York,32410,59738,90.1,2.4,40.4,4,2.4,84.8,21.3,23.4,2.4,3,19.3,10.7,74.3,47165,92.1,33.9,22608,2,3.1,0.9,0.2,0.9,14.1,17.9,9.4,90189,36506,67086,6.6,5.1,4.6,6.4,6.3,0.2,77.9,80.6,85.6
1870,36079,"Putnam County, New York",Putnam County, New York,52571,97988,77.2,3.4,44.2,4.6,1.9,80.4,18.7,39.5,2.72,3.14,13.9,0.6,83,67895,93.3,43.5,35054,13.9,8.1,2.1,0.9,2.4,6.5,5.3,7.5,150924,54914,127405,4.2,4.1,3.3,2.3,2.1,0.2,87,91,94.6
1871,36081,"Queens County, New York",Queens County, New York,40549,2330124,28.3,17.4,40.4,5.6,2.2,80.2,17.2,43.1,2.77,3.38,70.4,0.3,44.9,50742,82.7,35.3,828230,23,17,16,2.2,17.5,12.2,15.2,14.7,113673,41160,84961,2,6.8,8.5,2.5,2.9,2.2,79.1,90.5,90.7
1872,36083,"Rensselaer County, New York",Rensselaer County, New York,45379,160341,81.4,6.8,40.2,4.9,2,80.8,17.9,23.9,2.32,2.94,35.2,2.7,64.1,59248,92.7,37.3,66233,3.3,3.7,1.5,1.2,1.4,11.8,17.3,7,106010,45113,86663,6.4,5.1,3.3,1.4,1.4,0.2,81.2,87.3,90.2
1873,36085,"Richmond County, New York",Richmond County, New York,47218,492734,62.8,9.9,40.4,5.4,1.8,78.2,16.8,43.5,2.86,3.4,37.2,0.3,67.9,61590,88.5,35.8,170047,12.8,14.8,8,3.9,7.1,10.9,14.8,11.6,125764,44368,98290,2.9,5.2,3.9,1,1.6,0.9,82.4,89,89.5
1874,36087,"Rockland County, New York",Rockland County, New York,46958,338936,64.2,11,35.1,8.5,2.1,70.6,15.6,30.3,3.22,3.78,32.8,1,68.3,60139,87.7,42.1,103284,15.5,20.6,4.8,2.7,7.6,15.6,25.4,7.5,147764,45538,110631,3,5.7,4.5,1.3,1.9,0.6,80.6,83.8,87.8
1875,36089,"St. Lawrence County, New York",St. Lawrence County, New York,32263,107796,92.1,2,39,4.9,2.1,79.9,18.4,NA,2.33,2.91,18.7,9.6,71.5,46126,89.1,24.6,41732,1.4,3.3,0.6,0.3,0.6,17.4,23.5,11.9,78890,31574,61900,7.1,5.6,5.9,9.7,10.3,0,71.9,81.7,84.7
1876,36091,"Saratoga County, New York",Saratoga County, New York,51040,237075,89.3,1.6,43.4,4.7,2.1,80.6,19.4,NA,2.34,2.88,25.1,6.4,72.2,63896,94.2,43.8,99835,2.2,3.8,1.9,0.5,0.9,6.7,7.6,6.6,128469,54698,99653,7.3,3,2.6,0.6,0.9,0.1,83.1,89.3,92
1877,36093,"Schenectady County, New York",Schenectady County, New York,43686,159603,70.2,10.8,39.6,5.8,2.2,78.4,17.6,NA,2.33,3,35.8,0.7,63.8,55074,91.8,35.1,66324,4.8,4,2.2,0.7,1.8,12.5,16.8,8.8,99121,41529,76989,5.6,5.3,3.4,0.4,1.4,0.1,79.7,86.6,88.3
1878,36095,"Schoharie County, New York",Schoharie County, New York,36941,29979,90.1,1.6,45.7,4.3,2.5,82.5,23.3,30.3,2.31,2.85,15.5,11.9,77.7,46697,92,25,12439,2.8,3.8,0.5,0,0.7,NA,NA,NA,90121,38100,71188,7.9,5.4,4.1,2.2,2.1,0.2,75.4,79.4,86
1879,36097,"Schuyler County, New York",Schuyler County, New York,34816,17749,93.5,1.1,47.4,4.8,2.8,81,22.5,27,2.36,2.89,12.6,17.9,78.1,43902,90.8,25.4,7405,2.3,1.4,0.6,0.2,1.1,NA,NA,NA,83763,36356,65625,8.9,6.6,4.1,4.2,4.7,0.2,74.4,82.4,85.1
1880,36099,"Seneca County, New York",Seneca County, New York,37669,33125,89.4,3.8,42.8,5.5,2.9,79.5,20.8,NA,2.28,2.98,18.5,9.6,72,46286,84.6,24.1,13679,2,4.6,0.4,0.3,0.9,NA,NA,NA,86730,36170,66007,8.7,4.7,8.7,15,13.6,0.8,74.4,83.6,84.7
1881,36101,"Steuben County, New York",Steuben County, New York,36464,93034,92.3,1.7,43.1,5.5,2.4,78.4,20.3,NA,2.35,2.93,18.2,11.5,73.5,46818,91.8,26,38916,0.9,3.2,1.5,0.3,0.5,13.7,18.4,11.1,86589,36754,64740,8.8,5.4,4.7,7.5,5.4,0.2,75.2,83.2,86
1882,36103,"Suffolk County, New York",Suffolk County, New York,51960,1525680,68.9,7.4,41.7,5.3,2.2,79.1,17.5,31.7,2.92,3.42,13.2,1.1,81.9,65759,90.5,39.9,512280,14.5,7.5,2.3,0.8,3.1,6.4,7.3,7.1,163151,56341,128329,4.3,4.3,4.6,3,3.4,0.6,86.7,90.4,92.7
1883,36105,"Sullivan County, New York",Sullivan County, New York,37226,79147,71.6,8.7,41.7,5.9,1.6,78.6,19,27.8,2.47,3.23,19.3,9.9,69.3,48319,87.7,29.7,30215,12.1,7.2,1.3,1.1,4.4,15.2,22,12,101841,40474,69826,6,5.7,5.4,9.8,5.2,0.1,75.7,84.4,87.6
1884,36107,"Tioga County, New York",Tioga County, New York,39235,48106,93.6,1.1,44.8,5.2,2.9,79.5,21.2,NA,2.35,2.85,13.9,14.9,78.2,47582,92,25.6,20214,0.9,1.7,0.5,0.2,0.4,12.2,16.7,7.8,95984,41155,71791,8.1,5.6,2.6,0.6,0.8,0.4,78.3,83.1,89.7
1885,36109,"Tompkins County, New York",Tompkins County, New York,37800,102879,76.8,4,32.8,3.6,1.6,85.4,16,20.5,2.04,2.64,37.2,7.3,53.8,52488,95.9,59.2,43269,4.7,6.2,5.9,0.8,1.7,15.3,10.7,7.9,102676,42505,73012,3.8,4.7,4.2,0.8,3.4,0.2,88.8,90.7,89.8
1886,36111,"Ulster County, New York",Ulster County, New York,42368,182109,76.4,6.1,44.2,4.4,2.5,82.6,20.8,27.8,2.31,2.94,22.8,5.7,70,54373,91.7,37.1,73105,7.2,4.9,1.4,0.6,1.4,14.3,14.8,9.1,112552,45702,81804,4.5,4.4,6.4,0.8,1.9,1.1,80.9,86,91.2
